Date,Money Supply,S&P 500,DOW,NASDAQ
1998-06-01,-0.08028842583002217,-0.002479695302853299,-0.06934143400936707,-0.25708962946570385
1998-07-01,-0.07591490938728317,0.0628909950488908,-0.05290235125406228,-0.1952461940672209
1998-09-01,-0.061822467516234665,-0.11229745976489248,-0.21185773861818374,-0.3219382541371422
1998-10-01,-0.05294290382946123,-0.1212209336475724,-0.23722572934667885,-0.3080359872396443
1998-12-01,-0.03803318868375949,0.09322626504191973,-0.04185575621492737,-0.16191285864086244
1999-02-01,-0.026966866775616345,0.20416797850444915,-0.014241221002215705,0.02711168005084263
1999-03-01,-0.025486939494487472,0.16234345206196477,-0.01696414745701364,-0.053117540651125186
1999-04-01,-0.01914754949920396,0.22774820147432975,0.04912148585534538,0.020869845933598575
1999-06-01,-0.008898500865714054,0.2283044994644714,0.1485304284868902,-0.009495631763567812
1999-07-01,-0.0028462609399033554,0.3265308302951922,0.20972598785533156,0.10031510421653442
1999-09-01,0.004487110065093607,0.27008361382612794,0.19299534892131015,0.11697243904377293
1999-10-01,0.009744165183133665,0.21530529132748852,0.10645522744587782,0.11176468868877562
1999-11-01,0.013940973890812672,0.29626367842340506,0.15533123667346724,0.19792589169475097
1999-12-01,0.020015302283505974,0.3457628465258027,0.20087127051690398,0.34204804954781337
2000-02-01,0.029159927572869827,0.35888693788506215,0.20642385381335138,0.6027230201846521
2000-03-01,0.03594108690580376,0.32479381820352554,0.08887074541704412,0.8760272520766559
2000-05-01,0.04561583540034804,0.4258356980455754,0.17657188524700812,0.5676687005907999
2000-06-01,0.04954758250543663,0.403765426763222,0.15523882377753467,0.4274588885241439
2000-08-01,0.059642011870748926,0.39160634212155504,0.14991532033579308,0.46591784490922006
2000-09-01,0.06752759454780892,0.4854617601725918,0.23259232244323313,0.6707970902372499
2000-11-01,0.0734473036723246,0.3724424440121866,0.18868968892490884,0.3344622798550862
2000-12-01,0.08329875990192889,0.2520550177374567,0.11953620778560974,0.07758392721898753
2001-02-01,0.10293540696049026,0.3182658315845167,0.1988941551799835,0.12891479989369117
2001-03-01,0.1157025408185873,0.1680880802866925,0.13017410353850808,-0.09485793973300599
2001-05-01,0.12917650561692515,0.19673175026888262,0.18784365537059783,-0.10050620230441161
2001-06-01,0.1380781577705812,0.1901697045892529,0.19989637954432102,-0.10752453253193463
2001-08-01,0.1521926881085123,0.1393762921832606,0.13730421401622472,-0.13778548190656353
2001-10-01,0.17421488959038578,-0.06200358024800703,-0.0804752355841002,-0.3572650940004673
