date,rolling_z_Money_supply,rolling_z_top_tier_home_value,rolling_z_mid_tier_home_value,rolling_z_bottom_tier_home_value,rolling_z_single_family_home_value,rolling_z_condo_coop_value
2016-08-01,1.8049892845772888,1.7759591471013862,1.804315353937025,1.798193479348996,1.8027693413277939,1.7763629953701097
2016-09-01,1.7880936738098807,1.7922914291338596,1.8255177128139017,1.8163659745115344,1.827153757450523,1.7951147863573929
2016-10-01,1.7860115375199843,1.803551889248706,1.836527742547486,1.8254527626436785,1.839933975399637,1.8064850226891822
2016-11-01,1.789149983084388,1.8209136466116522,1.8500338170858521,1.8388183283323376,1.8550400985153668,1.8222792045620126
2016-12-01,1.742298617263072,1.8272760371722983,1.8506886915145342,1.8399317291178692,1.8572419521115107,1.8268807648915648
2017-01-01,1.7480756730549407,1.8296960842721481,1.849303562552295,1.8407680424659867,1.8573942482166799,1.8267034446500385
2017-02-01,1.7430352478083655,1.8187793484366226,1.8380424208948691,1.8315031114941978,1.8467292945768008,1.8140182106780705
2017-03-01,1.736701143819616,1.8146557573605475,1.833156916534405,1.8280972229188635,1.841594975605139,1.8103866886007862
2017-04-01,1.715146886224888,1.8114877755036705,1.829091032171138,1.8252249220397385,1.8360444575967105,1.8109088170447243
2017-05-01,1.6849143091956276,1.8102700618193388,1.8262252798678758,1.8248486230824679,1.8310684884250403,1.815691420058114
2017-06-01,1.6267228948456551,1.8070070517056271,1.8235829667561405,1.8263415011643198,1.8261433319771974,1.816637214066123
2017-07-01,1.6133327482565074,1.8053505103413643,1.819980412520198,1.8267970051208051,1.81961694146639,1.8269909362981378
2017-08-01,1.5925749533385964,1.797364812862232,1.8098782673471518,1.820579328719009,1.8071252012193382,1.8256564228730463
2017-09-01,1.5658085452770418,1.7994931920963382,1.8079908913924827,1.8197646437045287,1.803895360225212,1.832837942564535
2017-10-01,1.556940665261009,1.807648343852196,1.8133851079210292,1.825315603877346,1.8089942329226862,1.840107594676144
2017-11-01,1.5261510616939942,1.8214458363071198,1.824455567869418,1.8359242917009482,1.8207274764664967,1.852182045817024
2017-12-01,1.5220980364504464,1.8260756165879468,1.8263072013776858,1.839780135972934,1.8228577354548887,1.8541661516980206
2018-01-01,1.4706422429509318,1.8190842107278642,1.815925073556246,1.8299746364033536,1.8136497894369017,1.8475926347420213
2018-02-01,1.4544315394002307,1.8215368550458675,1.8134524590713443,1.8269218679422734,1.812004417751519,1.8500183268095018
2018-03-01,1.461513037950437,1.8117418851129439,1.8015704176609846,1.8157911921584018,1.7985324947336039,1.84322404694487
2018-04-01,1.4339995780037997,1.8000915034422265,1.7896976257075956,1.8066198692703195,1.7854056142695505,1.8268595027671464
2018-05-01,1.4605631356310322,1.7854620372845897,1.7758906892756745,1.795448940511963,1.771767889922393,1.8058668132382092
2018-06-01,1.4803939019106238,1.7757903392749208,1.7652741288758749,1.7852789940344749,1.7646572262347322,1.7857705967202289
2018-07-01,1.4574627416011845,1.7653641273580656,1.7560990484336145,1.7771562960267893,1.75930277921368,1.7671807753153368
2018-08-01,1.458806537724782,1.7427399739252032,1.7355781103736114,1.7599326579875756,1.7413131375541189,1.7429948279541703
2018-09-01,1.4456518991616403,1.7141538371275247,1.7113346191793786,1.7364253913313614,1.7178816460530975,1.7174749946616246
2018-10-01,1.4022757806669417,1.6821711869509128,1.6864053809581443,1.7103488804757305,1.6923971224730647,1.6933744884710065
2018-11-01,1.3802258972505985,1.6492794026631254,1.6619465746120614,1.6845376161208947,1.6673250049569592,1.661128022784839
2018-12-01,1.5277332671896486,1.6155737634172282,1.6362762604662988,1.6611991123071803,1.6416230673167895,1.6253737125834828
2019-01-01,1.5814428283413746,1.5783281819615114,1.6049647527918227,1.6356752596410253,1.6109393267008387,1.5812915923623017
2019-02-01,1.587103153318575,1.5396920494979134,1.5718987025377447,1.607726293791141,1.578119999689164,1.5397354510614762
2019-03-01,1.60075565977167,1.50354241148149,1.5414864491639266,1.5834089610272515,1.5490471536685226,1.5024057360471115
2019-04-01,1.5943572043763934,1.4717748078814776,1.513288092551922,1.558932298034274,1.520743431346997,1.47456653203298
2019-05-01,1.7002137965362583,1.4583627553844518,1.4985587189902756,1.5458943950962363,1.5067080272571673,1.4600921193708738
2019-06-01,1.8276115302266978,1.4475099575660086,1.4883343057124727,1.5353692968726358,1.4950215301046792,1.4505260899386319
2019-07-01,1.857978578071567,1.4436451783430104,1.483854885986014,1.5298728068965988,1.4896844920438004,1.441638490000928
2019-08-01,1.8903799769862684,1.4326773987210968,1.4768051073950828,1.5221012169956532,1.4806431026755722,1.4301511490639056
2019-09-01,1.9403633114536043,1.4308418019189317,1.4735083416494763,1.5202290942126366,1.476734124256482,1.4204265090599786
2019-10-01,2.034503590060127,1.432182054112058,1.470939015638172,1.5204723109673617,1.4742866054817794,1.4125479150711708
2019-11-01,2.0593404593263696,1.4324423065077265,1.4663174984136773,1.5187645606436664,1.4694525516619847,1.409940756777771
2019-12-01,2.040872599207298,1.4406867198559141,1.4700529310840922,1.5205932796584485,1.4725692725348543,1.4180633133623657
2020-01-01,2.0274770566975464,1.4602245644192071,1.4864474935804568,1.531560681275495,1.4871607653425487,1.440566832023576
2020-02-01,1.983906229817525,1.4811686732055076,1.5045155498222742,1.5443702195689604,1.503848954779942,1.461264168337824
2020-03-01,2.5768659754696324,1.4639108581026237,1.4904334912427748,1.5193932445066223,1.4862197610869774,1.4211216739489907
2020-04-01,3.385649002043833,1.5065193930502545,1.526307314280347,1.547158345890953,1.5231639236420946,1.4535922803246106
2020-05-01,3.5358608825204003,1.5384598598936927,1.5547282147131727,1.568912210492069,1.5514891299143414,1.4797572887757833
2020-06-01,3.168128974699661,1.6260543823133777,1.8639649107013556,1.7997011641510494,1.8574124829630723,1.5280118802324194
2020-07-01,2.8226190950291734,1.5788146450311538,1.683221546714935,1.7090190646583594,1.560899246290227,1.9570327056966064
2020-08-01,2.527582503617701,1.7941317543882531,1.793808451290823,1.8225941407582522,1.692058636028081,2.0078832822781214
2020-09-01,2.3953107860770326,2.0190346100221888,1.9113920979131798,1.8461778773675332,1.8486458246881263,1.4098909572577198
2020-10-01,2.244309936381937,2.1872077464524144,2.077035757141669,1.975465952705895,2.0710006340781786,1.7633889643287526
2020-11-01,2.1528957193802483,2.3277169801479527,2.2117453133707237,2.0898896601394856,2.2152149904178815,1.90657825860125
2020-12-01,2.055268714592263,2.4588944982097747,2.332044096580045,2.210178010467196,2.3596227780871586,2.116549945125889
2021-01-01,2.0161157928030162,2.607473275635074,2.453337073235292,2.332931686353445,2.481894932590201,2.242083737976067
2021-02-01,1.9812549261007806,2.6666282394084186,2.5141290021693266,2.3976270077673405,2.545402037752934,2.2977022990091003
2021-03-01,1.9362984463883464,2.645512893312432,2.502595109981722,2.395301423992515,2.5327733624732254,2.346579868864624
2021-04-01,1.8782819467746807,2.6461956749236237,2.521493284842763,2.424719793484464,2.5514589724992884,2.41724660558862
2021-05-01,1.8450215574174622,2.6687464125809073,2.5554228454564947,2.4662664810667763,2.5848767214772903,2.501889567369304
